starter_sentence|score|variation|temperature|iter|text
a sexy|1|2.0|None|15|a sexy girl is walking through the woods when a woman is sitting on a bench . the woman is amazed , and she asks her to marry her . she says , i don't know , i have no idea what you are .
a sexy|1|2.0|None|16|a sexy woman walks into a bar and says , i don't know what i said .
a sexy|1|2.0|None|17|a sexy girl is walking down the street . the woman is amazed and asks her if she can have sex with her . the man says , well , i don't know what i am .
a sexy|1|2.0|None|18|a sexy girl walks into a bar and orders a beer .
a sexy|1|2.0|None|19|a sexy girl walks into a bar and says , i don't know what it is .
a sexy|1|2.0|None|20|a sexy seal walks into a bar and says , you have to go to the bar .
a sexy|1|2.0|None|21|a sexy girl is in a bar . the bartender says , i don't know what i am .
a sexy|1|2.0|None|22|a sexy girl is in a bar and a woman is sitting on a bus . the woman is a little boy and says , i have a problem with a smile . the man says , i don't know , but i don't know what to do .
a sexy|1|2.0|None|23|a sexy girl is in a bar . the woman is a little girl and a woman is sitting on the side of the road . the woman is a little girl . she is a bit of a little girl . she is a little boy , and she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny . she is a little johnny
a sexy|1|2.0|None|24|a sexy woman walks into a bar and says , i have a problem with a smile . she says , i don't know , i would like to be a problem .
a sexy|1|2.0|None|25|a sexy woman walks into a bar and says , i have a beer .
a sexy|1|2.0|None|26|a sexy girl walks into a bar and says , i don't know , but i just can't know .
a sexy|1|2.0|None|27|a sexy girl walks into a bar and she says , i don't know what she said .
a sexy|1|2.0|None|28|a sexy girl walks into a bar and says , i have a lot of money .
a sexy|1|2.0|None|29|a sexy girl is in a bar . the man says , i don't know , i have no idea .
a sexy|1|2.0|None|30|a sexy girl is walking down the street when she sees a woman sitting on the porch and the woman is sitting on the porch . the woman is sitting on the porch and the woman is sitting on the porch . the woman is shocked and says , i don't know , i don't know , i don't know , i don't know , i don't know , i don't know , i don't know , i don't know , i don't know .
a sexy|1|2.0|None|31|a sexy girl walks into a bar and says , bartender , i don't know what i said .
a sexy|1|5.0|None|0|a sexy girl is on her period . she is a very nice and she is a very attractive .
a sexy|1|5.0|None|1|a sexy man and a man of a man . the man is a very good and says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , i have a good idea . the man says , i have a good idea . the man says , and the other two of the men . the other man says , i have a good idea . the man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good idea . the man says , and the other man says , i have a good
a sexy|1|5.0|None|2|a sexy girl is in a little girl walks into a bar and the teacher asks to the teacher to the teacher to the teacher asks if she can prove the teacher is the teacher asks if she can prove the teacher is the teacher ? student a teacher asks her dad if she can buy a girl if she wants to go home school school teacher teacher is a little girl is in the teacher teacher why are you teacher ? teacher asks why she wants to go to the school school school teacher teacher asks her dad if she can buy a girl if she wants to go home . the teacher asks why she wants to go to the school . the teacher asks why she wants to go to the school . the teacher asks why she would do that ? she asks . the teacher asks why she would do the little boy ? she asks . the teacher says , mom , why are you doing ? the teacher asks , why are you doing ? the teacher asks , mom , why are you doing ? the teacher asks , why are you crying ? the teacher asks why if she wants to go home . the teacher asks , why are you doing ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are you crying ? the teacher asks , why are
a sexy|1|5.0|None|3|a sexy girl with a girl with her face . she says no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no , no ,
