starter_sentence|score|variation|temperature|iter|text
once upon a time|5|2.0|None|19|once upon a time , a man walks into a bar he orders a drink .
once upon a time|5|2.0|None|20|once upon a time , the man was in a bar and he was a bit of a long time . he was walking down the street and he was walking down the street . he was walking down the street and saw a beautiful woman in the bar . he was walking down the street and saw a beautiful woman sitting next to him . he was sitting on the bed , he was sitting on the bed . he was sitting on the bed and he was sitting on the porch . he was sitting on the bed and he was sitting on the porch . he was sitting down at the bar , he was sitting down at the bar . he was sitting down at the bar , he was sitting down . the bartender asked him , what is your ? the bartender replied , no , i don't know , i just got a few more time i was in the bar .
once upon a time|5|2.0|None|21|once upon a time , the man goes to the hospital and asks , what is the most expensive news ? the doctor says , well , i am going to have a million dollars . the man says , well , i don't know , but i have no idea . the doctor says , well , i am going to have a million dollars . the man says , well , i don't know , but i have no idea . the man says , well , i am going to have a million dollars . the man says , well , i don't know , but i have to be a very good news . the man says , well , i am going to have a million dollars . the man says , well , i don't know , but i have to be a very good news . the man says , well , i am going to have a million dollars . the man says , well , i don't know , but i have to be a very good news . the man says , well , i am going to have a million dollars . the man says , well , i don't know , but i have to be a very good news . the man says , well , i am going to have a million dollars . the man says , well , i don't know , but i have to be a very good news . the man says , well , i am going to have a million dollars . the man says , well , i don't know , but i have to be a very good . and the man says , well , i
once upon a time|5|2.0|None|22|once upon a time , a man walks into a bar and orders a drink . the bartender says , hey , what's got a drink , i can do that . the man says , well , i don't have a drink .
once upon a time|5|2.0|None|23|once upon a time , a man walks into a bar and orders a beer . the bartender says , hey , do you have a beer ? the man says , i don't know , but i have a problem with my hands .
once upon a time|5|2.0|None|24|once upon a time , a man walks into a bar and sees a man sitting next to him . he asks , what's you have a drink ? the man replies , well , i don't know .
once upon a time|5|2.0|None|25|once upon a time , the man says , i am a very serious .
once upon a time|5|2.0|None|26|once upon a time , a man was a man who was a very good day and he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he was a very good . he
once upon a time|5|2.0|None|27|once upon a time , a man walks into a bar he sits down and says , hey , i have a problem with my hands . i can give you a drink . the man says , i don't know , i just got a million bucks .
once upon a time|5|2.0|None|28|once upon a time , the first man says , i am a very good , but i am going to be a problem . the man says , i don't know , i am going to be a problem . the man says , i don't know , i am going to be a problem . the man says , well , i don't know , but i am going to be a problem . the man says , well , i don't know , but i am going to be a problem . the man says , well , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't know what to do . the man says , i don't know , but i don't
once upon a time|5|2.0|None|29|once upon a time , a man walks into a bar and orders a beer . the bartender says , hey , what's got a drink . the man says , well , i don't know , but i don't know whether .
once upon a time|5|2.0|None|30|once upon a time , a man walks into a bar and orders a beer . the bartender says , hey , what's got a drink . the bartender says , i don't know , but i have no idea . the bartender says , i have a beer .
once upon a time|5|2.0|None|31|once upon a time , a man walks into a bar and asks the bartender if he can give him a drink . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i have a headache . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i have a headache , but i don't have any money . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i have a headache , but i don't have any money . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i have a headache , but i don't have any money . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i have a headache , but i don't have any money . the bartender says , i don't know , i just got a sip of my beer . the bartender says , i have a headache , but i don't have any money .
